430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400,430,430,400,400,400,400,400,400
430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370,430,430,370,370,370,370,370,370
415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400,415,415,400,400,400,400,400,400
415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370,415,415,370,370,370,370,370,370
417,422,382,370,398,388,372,372,417,422,382,370,398,388,372,372,417,422,382,370,398,388,372,372,417,422,382,370,398,388,372,372,417,422,382,370,398,388,372,372,429,422,399,389,372,378,397,387,429,422,399,389,372,378,397,387,429,422,399,389,372,378,397,387,429,422,399,389,372,378,397,387,417,416,398,400,382,372,398,399,417,416,398,400,382,372,398,399,417,416,398,400,382,372,398,399,417,416,398,400,382,372,398,399,423,427,377,370,373,371,398,399,423,427,377,370,373,371,398,399,423,427,377,370,373,371,398,399,423,427,377,370,373,371,398,399,417,427,370,380,390,373,373,399,417,427,370,380,390,373,373,399,417,427,370,380,390,373,373,399,417,427,370,380,390,373,373,399,427,426,380,373,370,373,374,373,427,426,380,373,370,373,374,373,427,426,380,373,370,373,374,373,427,426,380,373,370,373,374,373,424,429,382,376,379,373,398,372,424,429,382,376,379,373,398,372,424,429,382,376,379,373,398,372,424,429,382,376,379,373,398,372,421,418,372,388,397,386,377,377,421,418,372,388,397,386,377,377,421,418,372,388,397,386,377,377,421,418,372,388,397,386,377,377
418,419,372,377,371,382,398,400,418,419,372,377,371,382,398,400,418,419,372,377,371,382,398,400,418,419,372,377,371,382,398,400,418,419,372,377,371,382,398,400,421,429,397,394,395,393,380,378,421,429,397,394,395,393,380,378,421,429,397,394,395,393,380,378,421,429,397,394,395,393,380,378,418,421,374,398,387,399,372,375,418,421,374,398,387,399,372,375,418,421,374,398,387,399,372,375,418,421,374,398,387,399,372,375,419,421,372,371,400,373,371,396,419,421,372,371,400,373,371,396,419,421,372,371,400,373,371,396,419,421,372,371,400,373,371,396,419,424,380,374,374,393,385,390,419,424,380,374,374,393,385,390,419,424,380,374,374,393,385,390,419,424,380,374,374,393,385,390,428,430,385,396,376,386,371,381,428,430,385,396,376,386,371,381,428,430,385,396,376,386,371,381,428,430,385,396,376,386,371,381,426,416,390,373,395,372,388,387,426,416,390,373,395,372,388,387,426,416,390,373,395,372,388,387,426,416,390,373,395,372,388,387,420,425,398,399,396,373,397,398,420,425,398,399,396,373,397,398,420,425,398,399,396,373,397,398,420,425,398,399,396,373,397,398
428,416,395,398,371,379,392,399,428,416,395,398,371,379,392,399,428,416,395,398,371,379,392,399,428,416,395,398,371,379,392,399,428,416,395,398,371,379,392,399,423,417,376,389,371,375,375,386,423,417,376,389,371,375,375,386,423,417,376,389,371,375,375,386,423,417,376,389,371,375,375,386,429,425,399,383,398,400,392,372,429,425,399,383,398,400,392,372,429,425,399,383,398,400,392,372,429,425,399,383,398,400,392,372,416,429,398,398,373,377,396,390,416,429,398,398,373,377,396,390,416,429,398,398,373,377,396,390,416,429,398,398,373,377,396,390,428,429,378,399,391,398,380,389,428,429,378,399,391,398,380,389,428,429,378,399,391,398,380,389,428,429,378,399,391,398,380,389,427,424,371,392,378,398,390,391,427,424,371,392,378,398,390,391,427,424,371,392,378,398,390,391,427,424,371,392,378,398,390,391,420,417,398,371,398,371,382,389,420,417,398,371,398,371,382,389,420,417,398,371,398,371,382,389,420,417,398,371,398,371,382,389,424,418,398,387,392,385,373,386,424,418,398,387,392,385,373,386,424,418,398,387,392,385,373,386,424,418,398,387,392,385,373,386
415,428,393,371,372,399,389,394,415,428,393,371,372,399,389,394,415,428,393,371,372,399,389,394,415,428,393,371,372,399,389,394,415,428,393,371,372,399,389,394,422,416,371,398,370,399,397,382,422,416,371,398,370,399,397,382,422,416,371,398,370,399,397,382,422,416,371,398,370,399,397,382,416,429,371,397,372,398,392,370,416,429,371,397,372,398,392,370,416,429,371,397,372,398,392,370,416,429,371,397,372,398,392,370,425,429,398,399,373,371,384,371,425,429,398,399,373,371,384,371,425,429,398,399,373,371,384,371,425,429,398,399,373,371,384,371,420,425,400,379,372,385,399,387,420,425,400,379,372,385,399,387,420,425,400,379,372,385,399,387,420,425,400,379,372,385,399,387,418,426,391,390,370,397,378,371,418,426,391,390,370,397,378,371,418,426,391,390,370,397,378,371,418,426,391,390,370,397,378,371,416,421,376,391,389,378,371,399,416,421,376,391,389,378,371,399,416,421,376,391,389,378,371,399,416,421,376,391,389,378,371,399,420,428,391,386,386,377,400,370,420,428,391,386,386,377,400,370,420,428,391,386,386,377,400,370,420,428,391,386,386,377,400,370
416,417,379,386,390,390,389,397,416,417,379,386,390,390,389,397,416,417,379,386,390,390,389,397,416,417,379,386,390,390,389,397,416,417,379,386,390,390,389,397,422,422,373,399,390,389,399,382,422,422,373,399,390,389,399,382,422,422,373,399,390,389,399,382,422,422,373,399,390,389,399,382,416,417,374,398,380,371,398,376,416,417,374,398,380,371,398,376,416,417,374,398,380,371,398,376,416,417,374,398,380,371,398,376,418,416,399,392,371,380,390,387,418,416,399,392,371,380,390,387,418,416,399,392,371,380,390,387,418,416,399,392,371,380,390,387,421,428,376,379,399,397,384,374,421,428,376,379,399,397,384,374,421,428,376,379,399,397,384,374,421,428,376,379,399,397,384,374,428,429,371,395,392,378,380,400,428,429,371,395,392,378,380,400,428,429,371,395,392,378,380,400,428,429,371,395,392,378,380,400,416,418,398,372,381,384,395,373,416,418,398,372,381,384,395,373,416,418,398,372,381,384,395,373,416,418,398,372,381,384,395,373,424,422,384,400,375,374,375,371,424,422,384,400,375,374,375,371,424,422,384,400,375,374,375,371,424,422,384,400,375,374,375,371
423,421,372,373,371,389,384,376,423,421,372,373,371,389,384,376,423,421,372,373,371,389,384,376,423,421,372,373,371,389,384,376,423,421,372,373,371,389,384,376,429,417,378,378,388,371,372,395,429,417,378,378,388,371,372,395,429,417,378,378,388,371,372,395,429,417,378,378,388,371,372,395,424,418,374,372,375,381,375,398,424,418,374,372,375,381,375,398,424,418,374,372,375,381,375,398,424,418,374,372,375,381,375,398,419,419,398,398,400,400,379,395,419,419,398,398,400,400,379,395,419,419,398,398,400,400,379,395,419,419,398,398,400,400,379,395,426,420,399,400,380,391,386,398,426,420,399,400,380,391,386,398,426,420,399,400,380,391,386,398,426,420,399,400,380,391,386,398,422,419,398,400,389,377,388,399,422,419,398,400,389,377,388,399,422,419,398,400,389,377,388,399,422,419,398,400,389,377,388,399,416,428,372,398,379,392,398,397,416,428,372,398,379,392,398,397,416,428,372,398,379,392,398,397,416,428,372,398,379,392,398,397,430,416,372,370,384,372,377,370,430,416,372,370,384,372,377,370,430,416,372,370,384,372,377,370,430,416,372,370,384,372,377,370
